caldt,vwretd,vwretx,ewretd,ewretx,totval,sprtrn
20170918,0.001354,0.001317,0.001055,0.001008,22243881300,0.001456
20170919,0.001015,0.001005,-0.001292,-0.00134,22266225800,0.00111
20170920,0.000675,0.000674,0.001545,0.001541,22281232600,0.000634
20170921,-0.00302,-0.003051,-0.00209,-0.002171,22213256900,-0.003046
20170922,0.000616,0.000595,0.002164,0.002127,22226316400,0.000648
20170925,-0.002247,-0.002247,0.001245,0.001245,22176368200,-0.002222
20170926,0.000224,0.000149,0.000748,0.000729,22179677400,0.000072
20170927,0.004093,0.004093,0.003785,0.003785,22270363300,0.004085
20170928,0.001397,0.001188,0.000837,0.00056,22297042100,0.001205
20170929,0.00366,0.003634,0.003589,0.003529,22371374100,0.003705
20171002,0.003877,0.003847,0.004086,0.00406,22457434600,0.003874
20171003,0.002259,0.002217,0.001655,0.001604,22507216400,0.002159
20171004,0.001291,0.001227,0.002699,0.002682,22534836200,0.001247
20171005,0.00588,0.005706,0.003483,0.003405,22663430000,0.005647
20171006,-0.000768,-0.001071,-0.001909,-0.002067,22639162300,-0.001074
20171009,-0.001758,-0.001758,-0.003568,-0.003568,22599364800,-0.001804
20171010,0.002565,0.00253,0.002423,0.002415,22656296500,0.002322
20171011,0.001959,0.001941,0.000251,0.000236,22700444500,0.001803
20171012,-0.001502,-0.00159,0.000111,-0.000006,22664360200,-0.001687
20171013,0.000898,0.000884,0.001077,0.001066,22677774600,0.000878
20171016,0.001685,0.001665,0.000264,0.000249,22715359500,0.001751
20171017,0.000645,0.000645,-0.000048,-0.00005,22729170500,0.000672
20171018,0.000807,0.00077,0.000877,0.000857,22746547000,0.000742
20171019,0.000345,0.000265,0.001611,0.001585,22754421500,0.000328
20171020,0.005192,0.005123,0.006695,0.006625,22872153000,0.005117
20171023,-0.003903,-0.003925,-0.003877,-0.00389,22782456100,-0.003972
20171024,0.001649,0.001626,0.000926,0.00089,22819412600,0.001618
20171025,-0.004605,-0.004605,-0.006646,-0.006646,22714307000,-0.004663
20171026,0.001247,0.001247,0.002114,0.002104,22742355700,0.001271
20171027,0.008374,0.008372,0.001068,0.00106,22933087000,0.008073
20171030,-0.003219,-0.003299,-0.004349,-0.004439,22857391600,-0.003192
20171031,0.001062,0.001029,0.001319,0.001203,22841910200,0.000944
20171101,0.001601,0.0016,0.000015,0.000009,22878415500,0.001592
20171102,0.000333,0.000223,-0.000875,-0.000936,22883505300,0.00019
20171103,0.003278,0.003182,0.001309,0.001178,22956409900,0.003097
20171106,0.001301,0.00122,0.004136,0.004072,22984357900,0.001271
20171107,-0.000092,-0.000097,-0.001432,-0.001441,22982132800,-0.000189
20171108,0.001637,0.001617,0.001507,0.001464,23019287600,0.001444
20171109,-0.003541,-0.003784,-0.00201,-0.002192,22931988000,-0.003762
20171110,-0.000429,-0.000778,0.000468,0.000354,22913634600,-0.000898
20171113,0.001019,0.001,0.001836,0.001778,22936538300,0.000984
20171114,-0.002001,-0.002156,-0.000628,-0.000833,22887106500,-0.00231
20171115,-0.005351,-0.005571,-0.005077,-0.005201,22759602800,-0.005526
20171116,0.009226,0.008888,0.008698,0.008471,22961616300,0.008196
20171117,-0.002675,-0.002711,0.002091,0.002042,22899364200,-0.002626
20171120,0.001258,0.001225,0.001181,0.001108,22927617600,0.001276
20171121,0.006422,0.006405,0.003553,0.003521,23074479200,0.006541
20171122,-0.000617,-0.000706,-0.000112,-0.000214,23058180900,-0.00075
20171124,0.002211,0.002177,0.000683,0.000555,23109153700,0.002056
20171127,-0.00027,-0.000377,-0.000981,-0.001009,23100422800,-0.000384
20171128,0.009686,0.009647,0.011476,0.011445,23323263700,0.009848
20171129,-0.00028,-0.00041,0.005454,0.005309,23313693700,-0.000369
20171130,0.008424,0.008036,0.007552,0.007167,23487731800,0.008191
20171201,-0.002015,-0.002059,-0.001919,-0.001974,23439058500,-0.002024
20171204,-0.001111,-0.001135,0.002377,0.002345,23412461000,-0.001052
20171205,-0.00358,-0.003622,-0.006518,-0.006575,23322644600,-0.003739
20171206,-0.000017,-0.000043,-0.00203,-0.002071,23321645000,-0.000114
20171207,0.003135,0.00293,0.004487,0.004274,23389989000,0.002932
20171208,0.005568,0.005469,0.006532,0.006466,23517724900,0.005506
20171211,0.00318,0.003176,0.001269,0.001237,23592678000,0.003202
20171212,0.001538,0.001501,-0.000229,-0.000294,23628081200,0.001549
20171213,-0.000367,-0.0004,-0.000931,-0.000993,23618610600,-0.000473
20171214,-0.003837,-0.004004,-0.005468,-0.005747,23524034900,-0.004071
20171215,0.008871,0.008816,0.009481,0.009348,23723138300,0.008974
20171218,0.005425,0.005384,0.007218,0.007183,23850228200,0.005363
20171219,-0.003125,-0.003139,-0.00302,-0.003073,23775369200,-0.00323
20171220,-0.000778,-0.000907,-0.000131,-0.000181,23753796000,-0.000828
20171221,0.001918,0.001918,0.002376,0.002375,23799346800,0.001986
20171222,-0.000401,-0.000409,0.000777,0.000756,23789098800,-0.000458
20171226,-0.000854,-0.000898,0.001265,0.001251,23767730600,-0.001058
20171227,0.000805,0.000735,0.000157,0.000086,23785194300,0.000791
20171228,0.002006,0.001818,0.002615,0.002327,23828434500,0.001834
20171229,-0.005153,-0.005215,-0.005059,-0.005218,23675105600,-0.005183
20180102,0.008278,0.008232,0.008031,0.007996,23869994100,0.008303
20180103,0.006438,0.006438,0.005611,0.005605,24034050000,0.006399
20180104,0.004242,0.00404,0.003066,0.002982,24131139600,0.004029
20180105,0.007046,0.007046,0.005368,0.005368,24301168600,0.007034
20180108,0.001809,0.001792,0.003099,0.003079,24344705000,0.001662
20180109,0.001561,0.001261,-0.000221,-0.000358,24375411700,0.001303
20180110,-0.001224,-0.001231,-0.00259,-0.002595,24345401800,-0.001112
20180111,0.007104,0.007027,0.009167,0.009095,24516476300,0.007034
20180112,0.006827,0.006827,0.00616,0.00616,24684239300,0.00675
20180116,-0.003477,-0.003495,-0.006552,-0.006565,24597978300,-0.003524
20180117,0.009444,0.009444,0.008209,0.008209,24830277200,0.009415
20180118,-0.001441,-0.001526,-0.002572,-0.002613,24792394300,-0.001616
20180119,0.004494,0.004471,0.00644,0.006419,24900324400,0.004385
20180122,0.008095,0.008081,0.006991,0.006981,25101548700,0.008067
20180123,0.002332,0.002292,0.003311,0.003275,25159107400,0.002174
20180124,-0.000505,-0.000505,0.000154,0.000154,25149477000,-0.00056
20180125,0.000746,0.000744,-0.000624,-0.000635,25169025900,0.000603
20180126,0.011833,0.011814,0.009575,0.009525,25467725100,0.011841
20180129,-0.006455,-0.006511,-0.007403,-0.00747,25301037200,-0.006732
20180130,-0.01075,-0.010819,-0.011058,-0.011135,25027365300,-0.010899
20180131,0.000477,0.000446,0.000067,-0.000049,25029304500,0.000489
20180201,-0.000802,-0.000995,-0.002356,-0.002452,25004425800,-0.000648
20180202,-0.02082,-0.02088,-0.020098,-0.020146,24478387900,-0.021209
20180205,-0.040869,-0.040871,-0.036903,-0.036907,23477862500,-0.040979
20180206,0.017497,0.017393,0.013425,0.013354,23886215400,0.017441
20180207,-0.00485,-0.004877,-0.002813,-0.002858,23769022700,-0.005002
20180208,-0.037319,-0.037465,-0.034399,-0.034508,22878555000,-0.037536
20180209,0.014951,0.014634,0.013174,0.013083,23212332000,0.014936
20180212,0.013963,0.013931,0.012975,0.012919,23535822100,0.013915
20180213,0.002875,0.002823,0.002425,0.002334,23602259900,0.002613
20180214,0.013778,0.013498,0.01482,0.014607,23922433000,0.013402
20180215,0.012212,0.011977,0.010408,0.010234,24201706200,0.012069
20180216,0.000438,0.000346,0.000562,0.000424,24209616100,0.000373
20180220,-0.006364,-0.006433,-0.006308,-0.006424,24054419900,-0.005841
20180221,-0.005479,-0.005498,-0.006266,-0.006305,23921906700,-0.005497
20180222,0.001099,0.001014,0.000774,0.000636,23946191900,0.000974
20180223,0.015958,0.015895,0.015604,0.015546,24326375400,0.016028
20180226,0.011616,0.011497,0.007429,0.007392,24605681900,0.011757
20180227,-0.012648,-0.012787,-0.013353,-0.013487,24291050200,-0.012707
20180228,-0.010905,-0.011009,-0.010677,-0.010803,23987621000,-0.011096
20180301,-0.013175,-0.013329,-0.010568,-0.010725,23667886300,-0.013324
20180302,0.005148,0.005049,0.006302,0.006115,23787364500,0.005072
20180305,0.011092,0.011083,0.012116,0.012097,24051027900,0.011032
20180306,0.002668,0.002611,0.004359,0.004273,24117044000,0.002639
20180307,-0.000409,-0.000476,-0.00105,-0.0011,24109766300,-0.000484
20180308,0.004787,0.004472,0.00328,0.00296,24217614400,0.004463
20180309,0.017286,0.017261,0.015777,0.015713,24635637800,0.017379
20180312,-0.001205,-0.001207,-0.001483,-0.0015,24605666500,-0.001274
20180313,-0.006243,-0.006304,-0.003949,-0.004092,24450458300,-0.006364
20180314,-0.005415,-0.005689,-0.00616,-0.006489,24311368000,-0.005724
20180315,-0.000838,-0.000901,-0.002434,-0.002515,24289435600,-0.000782
20180316,0.001796,0.001764,0.004556,0.004483,24332380800,0.001703
20180319,-0.014157,-0.014166,-0.011395,-0.01142,24022663600,-0.014204
20180320,0.001355,0.001339,0.00068,0.000635,24054818700,0.001482
20180321,-0.00178,-0.001885,0.000431,0.00038,24009421400,-0.001844
20180322,-0.025057,-0.025092,-0.022484,-0.022513,23406969300,-0.025163
20180323,-0.020962,-0.020973,-0.018606,-0.018634,22907378600,-0.020967
20180326,0.027133,0.027133,0.023016,0.023016,23527770500,0.027157
20180327,-0.017408,-0.01741,-0.012084,-0.012087,23118183400,-0.017276
20180328,-0.002816,-0.003059,-0.001119,-0.00156,23047361900,-0.002917
20180329,0.013847,0.013787,0.012828,0.012683,23343477100,0.01377
20180402,-0.022603,-0.022611,-0.02183,-0.021877,22815687400,-0.022337
20180403,0.012581,0.01254,0.012162,0.01214,23103888700,0.012615
20180404,0.011636,0.011568,0.011587,0.011571,23377031000,0.011566
20180405,0.007132,0.006989,0.006706,0.006648,23540415800,0.006863
20180406,-0.021919,-0.021938,-0.021475,-0.021509,23023460600,-0.02192
20180409,0.003559,0.003264,0.002038,0.001912,23098583000,0.003337
20180410,0.016597,0.016563,0.014615,0.014565,23481163300,0.016727
20180411,-0.005493,-0.005536,-0.003944,-0.003967,23351341900,-0.005525
20180412,0.00828,0.008161,0.005576,0.005474,23541917900,0.008251
20180413,-0.002918,-0.002942,-0.002535,-0.002558,23472635400,-0.002887
20180416,0.008187,0.008154,0.009653,0.009643,23664036100,0.008109
20180417,0.010819,0.010819,0.007989,0.007989,23920048700,0.010662
20180418,0.000885,0.000885,0.00266,0.00266,23940318800,0.000831
20180419,-0.005289,-0.005409,-0.006986,-0.007061,23810705600,-0.005726
20180420,-0.008536,-0.008581,-0.007428,-0.007465,23601177700,-0.008537
20180423,-0.000043,-0.000043,0.001946,0.001946,23598153300,0.000056
20180424,-0.013428,-0.013453,-0.009841,-0.009884,23280425100,-0.013381
20180425,0.001845,0.001845,0.002654,0.002654,23323171800,0.001837
20180426,0.010462,0.010462,0.007363,0.007363,23566883900,0.010434
20180427,0.001203,0.001139,0.003051,0.002933,23587544800,0.001114
20180430,-0.007996,-0.008028,-0.009077,-0.009183,23358084000,-0.008188
20180501,0.002453,0.002448,0.000911,0.000901,23418291900,0.002549
20180502,-0.007358,-0.007358,-0.00865,-0.00865,23241812700,-0.007206
20180503,-0.002101,-0.002215,-0.003547,-0.003631,23190323300,-0.002254
20180504,0.012933,0.01276,0.011859,0.011708,23491987600,0.012811
20180507,0.00338,0.00336,0.001668,0.001608,23570911700,0.003458
20180508,-0.000218,-0.000229,-0.000618,-0.00064,23565519200,-0.000266
